Unnamed: 0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50,u51,u52,u53,u54,u55,u56,u57,u58,u59,u60,u61,u62,u63,u64,u65,u66,u67,u68,u69,u70,u71,u72,u73,u74,u75,u76,u77,u78,u79,u80,u81,u82,u83,u84,u85,u86,u87,u88,u89,u90,u91,u92,u93,u94,u95,u96,u97,u98,u99,u100
s455,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s456,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0
s457,0,0,8,0,19,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,4,2,0,0,0,0,0,6,6,0,0,0,0,0,0,5,0,0,5,0,1,0,0,0,2,0,0,0,0,4,2,29,1,5,0,0,0,4,4,0,10,4,0,0,0,1,4,0,0,25,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,3,0,0,4,0,3,0,0,0
s458,0,16,3,1,0,9,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,15,0,0,0,0,0,14,2,0,0,1,0,0,0,0,3,0,4,0,0,0,17,0,0,0,5,0,0,1,0,0,0,0
s459,0,0,0,2,0,28,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,6,0,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,5,15,0,0,0,59,0,0,0,0,6,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,0,0,0,1,0,0,15,0,4,1,0,0,0,0,0,0,0,0
s460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,0,7,0,0,0
s461,0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,3,4,0,0,0,27,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15
s462,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,15,0,0,6,4,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,7,0,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0
s463,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,1,0
s464,0,0,18,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,54,0,6,0,0,0,10,0,6,2,0,0,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,9,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0
s465,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,96,0,0,2,6,2,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,23,0,0,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
s466,5,0,5,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,2,0,0,0,0
s467,0,0,20,0,4,0,0,0,0,0,1,12,0,0,0,1,0,0,12,0,0,0,0,4,0,86,0,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,3,0,2,1,0,0,13,0,0,0,0,0,3,0,10,0,4,0,0,0,0,0,0,20,0,0,0,1,0,0,0,1,5,0,2,1,0,0,0
s468,0,0,0,5,0,0,0,0,3,0,0,4,3,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,4,0,4,0,0,6,0,2,0,0,50,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,2,14,0,1,0,0,0,0,16,0,0,0,1,0,0,6,22,2,0,0,0,3,0,3,0,0,0
s469,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,68,0,0,0,200,4,2,0,0,0,2,0,16,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,5,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,11
s470,0,0,0,0,0,17,0,0,0,0,0,9,0,0,0,0,0,70,0,2,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,1,0,7,0,0,0,0,0,0,0
s471,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,8,0,3,0,0,0,0,0,0,7
s472,0,7,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,14,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,4,0,9,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s473,0,1,0,0,0,0,0,0,3,0,0,11,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,22,16,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,1,10,12,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,2,0,0,0,0,0,0,5,0,0,1,0,0,7
s474,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,482,2,0,118,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,1,0,0,0,14,5,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0
s475,15,6,0,0,0,14,1,0,1,0,0,0,1,0,0,1,2,4,0,0,0,0,0,4,2,0,0,0,78,2,10,0,1,14,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,2,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,2,0,4,0,0,1,0,0,0,0
s476,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,2,1,0,0,0,0,3,0,0,0,0,0,11,0,0,0,5,0,10,3,0,0,0,0
s477,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,2,0,3,0,0,0,15,0,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,2,0,0,0
s478,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,2,0,2,4,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,4,4,0,0,0,0,0,0,1,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,11,0,0,0,3
s479,2,27,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,5,2,2,2,2,8,0,0,16,0,6,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,9,3,4,4,0,0,0,5,1,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,1,5,1,0,3,0,25,0,0,0
s480,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,66,0,0,0,0,0,2,2,0,0,0,0,1,0,135,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0
s481,0,4,1,0,0,0,1,0,0,0,0,15,0,0,0,7,0,34,3,1,4,2,0,2,8,0,0,0,2,0,4,0,76,10,0,0,0,0,1,7,0,0,0,4,0,0,0,0,0,0,5,0,0,16,0,0,0,0,0,8,8,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,11,0,0,0,32,0,0,1,0,0,0,0
s482,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,14,0,0,2,0,0,0,0
s483,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
s484,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,10,4,0,0,0,48,6,12,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,3,0,0,0,6,1,0,0,3,0,0,1,0,2,0,4,0,0,0,0,0,0,0
s485,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0
s486,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,4,0,0,1,0,0,11,0,0,0,3,0,9,1,21,0,0,0
s487,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,36,0,0,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,2,15,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,5,7,3,0,0,0
s488,0,0,0,9,2,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,13,0,0,0
s489,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,2,0,0,0,0,0,0,7,0,0,1,3,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,2
s490,0,0,12,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,3,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,1,2,0,0,3,0,0,0,0,0,5,0,10,0,1,0,0,0,0,0,0,14,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0
s491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,1,0,2,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,8,2,0,0,14,3,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,23,0,2,0,0,0,1,0,12,1,0,0
s492,0,3,0,0,0,0,0,0,1,0,3,1,7,0,0,0,3,0,0,0,6,28,0,4,0,0,0,0,0,0,6,0,0,0,4,0,1,13,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,24,0,3,0,0,0,1,1,0,0,0,1,0,4,0,12,0,0,1,0,0,0,0,0,1,0,0,1,33,0,0,0,1,0,0,0,0,3,1,0,0,0,0,19,0,0,0
s493,0,28,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,0,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0
s494,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,8,0,0,2,0,0,0,0,3,0,4,0,0,0
s495,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,6,0,0,6,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,0,0,0,0,0,8,0,16,0,0,1
s496,0,1,0,1,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,63,0,2,0,68,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,21,0,0,0,8,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,13,0,0,0
s497,1,29,6,0,0,0,0,0,0,0,0,0,0,0,1,20,0,15,0,0,0,1,0,2,54,0,4,0,0,0,0,0,36,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,29,0,0,1,8,2,0,0
s498,0,26,8,0,0,2,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,8,2,0,0,0,4,0,0,0,0,1,0,0,6,0,4,0,0,0,0,0,0,0,0,2,0,2,10,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,46,0,0,1,4,0,0,0
s499,0,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,57,1,2,0,0,2,0,0,0,0,2,0,4,1,0,0,0
s500,0,0,3,2,0,0,0,0,0,0,0,6,0,0,0,6,1,16,0,12,0,0,0,0,0,98,0,0,4,2,2,0,2,0,0,1,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,8,0,36,3,0,7,0,0,0,3,3,0,0,26,1,0,0,0,0,0,0,1,0,0,17,0,0,1,8,0,1,1,36,0,0,0
s501,0,0,0,0,0,0,1,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,20,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,68,0,0,0,0,11,0,1,0,0,0,0,3,6,0,0,0
s502,14,8,10,2,0,10,0,0,0,0,3,4,0,0,0,2,6,0,26,0,0,0,0,0,0,6,0,0,2,6,6,10,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,2,0,0,2,34,8,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
s503,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0
s504,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0
s505,0,4,0,0,0,0,0,0,0,0,0,6,0,2,0,1,1,0,0,2,18,0,38,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,2,71,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,6,0,0,1,1,0,0,0,1,0,0,0,0,0,4,12,1,1,0,0,6,2,13,0,0,0
s506,0,22,0,0,3,24,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,13,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,2,0,0,26,0,1,0,0,0,0,0,0,0,0,0
s507,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,46,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,2,0,0,16,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0
s508,0,0,1,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,13,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0
s509,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0,8,1,3,0,0,0,0,2,0,14,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
s510,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,256,2,40,16,0,0,2,0,8,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,10,10,2,0,0,0,0,0,2,0,0,0,1,2,0,3,0,0,0,3,0,0,0,1,4,3,0,0,0,3,0,0,0,0,0,18,0,8,0,0,0
s511,0,1,1,9,0,5,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,6,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,26,0,0,3
s512,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,19,0,0,2,2,0,0,4,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
s513,10,0,7,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,45,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,1,0,8,0,0,0,1,0,0,1,2,2,4,0,0,0,0,22,1,0,0,0,0,1,3,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,17,0,0,0
s514,0,13,0,2,0,0,0,0,0,0,0,13,0,0,0,6,1,0,0,0,0,0,0,0,28,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,3,0,0,0,0,0
s515,0,0,2,1,0,5,0,0,0,0,0,12,0,0,12,0,5,0,13,0,1,0,44,14,0,0,0,6,10,0,10,2,2,3,5,0,0,1,8,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,1,0,23,0,0,0,1,14,0,0,5,8,6,3,0,0,1,6,0,0,0,5,0,0,0,2,0,5,0,0,0,1,12,2,11,22,0,0,0
s516,0,44,0,1,0,0,0,0,1,0,0,9,11,0,0,33,2,0,31,0,3,0,0,0,0,32,0,2,0,0,8,0,50,0,0,1,0,2,144,0,2,0,3,0,0,2,0,0,0,3,0,4,5,50,0,3,0,0,3,3,3,3,0,1,0,0,3,7,0,0,0,5,0,3,8,0,0,0,0,0,0,0,0,1,1,1,1,0,5,0,0,0,0,0,4,1,27,0,0,7
s517,10,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,0,500,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,8
s518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,4,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,2,0,0,0,0,0,3
s519,0,0,4,0,5,6,0,0,0,0,4,8,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,23,0,0,4,2,4,0,0,0,4,0,0,0,14,0,1,6,2,0,3,0,0,0,0,8,0,0,10,0,0,1
s520,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,4,0,0,0,0,0
s521,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,12,2,90,0,4,18,10,10,2,0,8,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,5,16,0,0,0,1,0,0,5,0,10,1,0,15,18,0,0,0,1,0,58,3,0,0,11,0,0,1,29,3,0,0,24,0,0,3,6,0,3,1,0,28,1,21,0,0,2
